stock_code,corp_name,report_name,rcept_dt,rcept_no,corp_cls,keywords,severity,relief_flag
204270,제이앤티씨,주식등의대량보유상황보고서(일반),20260629,20260629000362,K,대량보유,1,False
104040,디에스엠,주식등의대량보유상황보고서(약식),20260629,20260629000361,K,대량보유,1,False
198940,한주라이트메탈,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000360,K,주요주주변동,1,False
356860,티엘비,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000358,K,주요주주변동,1,False
153710,옵티팜,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000353,K,주요주주변동,1,False
356860,티엘비,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000352,K,주요주주변동,1,False
389470,인벤티지랩,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000348,K,주요주주변동,1,False
026910,광진실업,주식등의대량보유상황보고서(약식),20260629,20260629000346,K,대량보유,1,False
025440,DH오토웨어,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등              ,20260629,20260629900745,K,최대주주변경,2,False
475460,미트박스,주식등의대량보유상황보고서(약식),20260629,20260629000336,K,대량보유,1,False
035600,KG이니시스,주식등의대량보유상황보고서(일반),20260629,20260629000327,K,대량보유,1,False
200470,에이팩트,주식등의대량보유상황보고서(일반),20260629,20260629000291,K,대량보유,1,False
122310,제노레이,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000286,K,주요주주변동,1,False
331520,밸로프,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000278,K,주요주주변동,1,False
051490,나라엠앤디,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000275,K,주요주주변동,1,False
226330,신테카바이오,[기재정정]주식등의대량보유상황보고서(일반),20260629,20260629000274,K,대량보유,1,False
179900,유티아이,전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차),20260629,20260629900578,K,CB,2,False
066910,손오공,[기재정정]주요사항보고서(자기전환사채매도결정),20260629,20260629000265,K,CB,2,False
900340,윙입푸드,주요사항보고서(유상증자결정),20260629,20260629000238,K,유상증자,3,False
123860,아나패스,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260629,20260629900525,K,최대주주변경,2,False
200470,에이팩트,주식등의대량보유상황보고서(일반),20260629,20260629000245,K,대량보유,1,False
060370,LS마린솔루션,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000233,K,주요주주변동,1,False
155650,와이엠씨,주식등의대량보유상황보고서(일반),20260629,20260629000226,K,대량보유,1,False
226330,신테카바이오,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260629,20260629900508,K,최대주주변경,2,False
005670,푸드웰,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000208,K,주요주주변동,1,False
024840,KBI메탈,주식등의대량보유상황보고서(일반),20260629,20260629000188,K,대량보유,1,False
127120,제이에스링크,주식등의대량보유상황보고서(일반),20260629,20260629000163,K,대량보유,1,False
127120,제이에스링크,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000161,K,주요주주변동,1,False
378800,샤페론,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000145,K,주요주주변동,1,False
088340,유라클,주식등의대량보유상황보고서(일반),20260629,20260629000140,K,대량보유,1,False
205500,넥써쓰,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000135,K,주요주주변동,1,False
012340,뉴인텍,유상증자또는주식관련사채등의청약결과(자율공시)              (주주배정후 실권주 일반공모),20260629,20260629900304,K,유상증자,3,False
089850,유비벨록스,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000116,K,주요주주변동,1,False
475240,하나32호스팩,주식등의대량보유상황보고서(약식),20260629,20260629000109,K,대량보유,1,False
115450,HLB테라퓨틱스,주식등의대량보유상황보고서(일반),20260629,20260629000100,K,대량보유,1,False
187420,HLB제넥스,주식등의대량보유상황보고서(일반),20260629,20260629000098,K,대량보유,1,False
214270,FSN,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000094,K,주요주주변동,1,False
160980,싸이맥스,주식등의대량보유상황보고서(일반),20260629,20260629000093,K,대량보유,1,False
214270,FSN,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000089,K,주요주주변동,1,False
035600,KG이니시스,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000085,K,주요주주변동,1,False
471050,대신밸런스제17호스팩,주식등의대량보유상황보고서(약식),20260629,20260629000083,K,대량보유,1,False
042500,링네트,주요사항보고서(자기주식처분결정),20260629,20260629000071,K,자사주처분,2,False
214270,FSN,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000077,K,주요주주변동,1,False
214270,FSN,주식등의대량보유상황보고서(일반),20260629,20260629000074,K,대량보유,1,False
475660,에스켐,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000065,K,주요주주변동,1,False
017890,한국알콜,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000045,K,주요주주변동,1,False
065370,위세아이텍,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000029,K,주요주주변동,1,False
382800,지앤비에스 에코,주식등의대량보유상황보고서(약식),20260629,20260629000021,K,대량보유,1,False
042510,라온시큐어,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000014,K,주요주주변동,1,False
336060,웨이버스,주식등의대량보유상황보고서(일반),20260629,20260629000013,K,대량보유,1,False
013720,청보,임원ㆍ주요주주특정증권등소유상황보고서,20260629,20260629000010,K,주요주주변동,1,False
066790,씨씨에스,[기재정정]최대주주변경을수반하는주식양수도계약체결              ,20260629,20260629900033,K,최대주주변경,2,False
322780,코퍼스코리아,주요사항보고서(전환사채권발행결정),20260629,20260629000002,K,"CB,CB발행",2,False
322780,코퍼스코리아,주요사항보고서(유상증자결정),20260629,20260629000001,K,유상증자,3,False
043260,성호전자,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626901416,K,최대주주변경,2,False
340930,유일에너테크,최대주주변경을수반하는주식양수도계약해제ㆍ취소등              ,20260626,20260626901414,K,최대주주변경,2,False
472850,폰드그룹,주식등의대량보유상황보고서(일반),20260626,20260626000767,K,대량보유,1,False
217330,싸이토젠,주식등의대량보유상황보고서(일반),20260626,20260626000763,K,대량보유,1,False
033310,엠투엔,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626901341,K,최대주주변경,2,False
085660,차바이오텍,자기교환사채만기전취득결정              (제10회차),20260626,20260626901363,K,EB,2,False
056080,유진로봇,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000760,K,주요주주변동,1,False
237880,클리오,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000756,K,주요주주변동,1,False
003380,하림지주,주식등의대량보유상황보고서(일반),20260626,20260626000754,K,대량보유,1,False
003380,하림지주,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000745,K,주요주주변동,1,False
217330,싸이토젠,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000742,K,주요주주변동,1,False
076080,웰크론한텍,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000736,K,주요주주변동,1,False
217330,싸이토젠,주식등의대량보유상황보고서(일반),20260626,20260626000735,K,대량보유,1,False
085660,차바이오텍,유상증자결정(종속회사의주요경영사항)              ,20260626,20260626901150,K,유상증자,3,False
211270,AP위성,주요사항보고서(전환사채권발행결정),20260626,20260626000709,K,"CB,CB발행",2,False
065950,웰크론,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000729,K,주요주주변동,1,False
261200,덴티스,주식등의대량보유상황보고서(일반),20260626,20260626000712,K,대량보유,1,False
045660,에이텍,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000702,K,주요주주변동,1,False
009730,이렘,전환사채(해외전환사채포함)발행후만기전사채취득              (제22회차),20260626,20260626901060,K,CB,2,False
043260,성호전자,기타경영사항(자율공시)              (제14회차 신주인수권부사채 만기전 취득 후 재매각),20260626,20260626901081,K,"BW,신주인수권",2,False
159910,에코글로우,주식등의대량보유상황보고서(일반),20260626,20260626000694,K,대량보유,1,False
179530,애드바이오텍,주요사항보고서(전환사채권발행결정),20260626,20260626000645,K,"CB,CB발행",2,False
180400,DXVX,주식등의대량보유상황보고서(일반),20260626,20260626000692,K,대량보유,1,False
179530,애드바이오텍,[기재정정]주요사항보고서(전환사채권발행결정),20260626,20260626000639,K,"CB,CB발행",2,False
023770,플레이위드,전환사채(해외전환사채포함)발행후만기전사채취득              ,20260626,20260626901074,K,CB,2,False
368600,아이씨에이치,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000682,K,주요주주변동,1,False
200470,에이팩트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000678,K,주요주주변동,1,False
180400,DXVX,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000677,K,주요주주변동,1,False
159910,에코글로우,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000673,K,주요주주변동,1,False
096690,에이루트,주식등의대량보유상황보고서(약식),20260626,20260626000669,K,대량보유,1,False
354200,엔젠바이오,주식등의대량보유상황보고서(일반),20260626,20260626000668,K,대량보유,1,False
354200,엔젠바이오,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000664,K,주요주주변동,1,False
159910,에코글로우,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000660,K,주요주주변동,1,False
187660,페니트리움바이오,권리락              (유상증자),20260626,20260626901006,K,유상증자,3,False
138360,앤로보틱스,증권발행결과(자율공시)              (제3자배정 유상증자),20260626,20260626900960,K,유상증자,3,False
214150,클래시스,최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626900920,K,최대주주변경,2,False
214150,클래시스,최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626900913,K,최대주주변경,2,False
214150,클래시스,최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626900906,K,최대주주변경,2,False
042040,케이피엠테크,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000625,K,주요주주변동,1,False
264660,씨앤지하이테크,주식등의대량보유상황보고서(일반),20260626,20260626000617,K,대량보유,1,False
042040,케이피엠테크,주식등의대량보유상황보고서(일반),20260626,20260626000611,K,대량보유,1,False
108380,대양전기공업,자기주식처분결과보고서,20260626,20260626000609,K,자사주처분,2,False
096690,에이루트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000600,K,주요주주변동,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000599,K,주요주주변동,1,False
096690,에이루트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000592,K,주요주주변동,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000584,K,주요주주변동,1,False
096690,에이루트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000582,K,주요주주변동,1,False
096690,에이루트,주식등의대량보유상황보고서(약식),20260626,20260626000577,K,대량보유,1,False
096690,에이루트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000574,K,주요주주변동,1,False
023770,플레이위드,주식등의대량보유상황보고서(일반),20260626,20260626000573,K,대량보유,1,False
238120,얼라인드,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000562,K,주요주주변동,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000559,K,주요주주변동,1,False
439580,블루엠텍,주요사항보고서(신주인수권부사채권발행결정),20260626,20260626000531,K,"BW,BW발행,신주인수권",2,False
224060,더코디,[기재정정]주요사항보고서(자기전환사채매도결정),20260626,20260626000556,K,CB,2,False
303530,이노뎁,주식등의대량보유상황보고서(일반),20260626,20260626000549,K,대량보유,1,False
096690,에이루트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000548,K,주요주주변동,1,False
023770,플레이위드,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000546,K,주요주주변동,1,False
387570,파인메딕스,주식등의대량보유상황보고서(약식),20260626,20260626000543,K,대량보유,1,False
096690,에이루트,주식등의대량보유상황보고서(일반),20260626,20260626000542,K,대량보유,1,False
272290,이녹스첨단소재,주식등의대량보유상황보고서(일반),20260626,20260626000530,K,대량보유,1,False
096240,크레버스,주식등의대량보유상황보고서(일반),20260626,20260626000529,K,대량보유,1,False
053950,경남제약,주식등의대량보유상황보고서(일반),20260626,20260626000528,K,대량보유,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000525,K,주요주주변동,1,False
272290,이녹스첨단소재,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000523,K,주요주주변동,1,False
033160,엠케이전자,주식등의대량보유상황보고서(일반),20260626,20260626000520,K,대량보유,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000502,K,주요주주변동,1,False
420770,기가비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000495,K,주요주주변동,1,False
027050,코리아나,주식등의대량보유상황보고서(일반),20260626,20260626000492,K,대량보유,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000486,K,주요주주변동,1,False
219550,디와이디,[기재정정]주요사항보고서(유상증자결정),20260626,20260626000458,K,유상증자,3,False
119610,인터로조,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626900716,K,최대주주변경,2,False
123410,코리아에프티,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000479,K,주요주주변동,1,False
051360,토비스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000478,K,주요주주변동,1,False
189300,인텔리안테크,주식등의대량보유상황보고서(일반),20260626,20260626000467,K,대량보유,1,False
387570,파인메딕스,주식등의대량보유상황보고서(약식),20260626,20260626000456,K,대량보유,1,False
044990,에이치엔에스하이텍,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000451,K,주요주주변동,1,False
115500,케이씨에스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000449,K,주요주주변동,1,False
044990,에이치엔에스하이텍,주식등의대량보유상황보고서(일반),20260626,20260626000444,K,대량보유,1,False
347700,스피어,유상증자결정(종속회사의주요경영사항)              ,20260626,20260626900695,K,유상증자,3,False
007720,소노스퀘어,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000441,K,주요주주변동,1,False
200470,에이팩트,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000440,K,주요주주변동,1,False
276040,스코넥,[기재정정]주요사항보고서(유상증자결정),20260626,20260626000405,K,유상증자,3,False
474610,RF시스템즈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000428,K,주요주주변동,1,False
119610,인터로조,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000427,K,주요주주변동,1,False
223250,드림씨아이에스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000424,K,주요주주변동,1,False
054540,삼영엠텍,주식등의대량보유상황보고서(일반),20260626,20260626000423,K,대량보유,1,False
474610,RF시스템즈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000421,K,주요주주변동,1,False
012700,리드코프,주식등의대량보유상황보고서(일반),20260626,20260626000416,K,대량보유,1,False
007720,소노스퀘어,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000414,K,주요주주변동,1,False
200470,에이팩트,[기재정정]주요사항보고서(전환사채권발행결정),20260626,20260626000406,K,"CB,CB발행",2,False
016600,큐캐피탈,주식등의대량보유상황보고서(일반),20260626,20260626000407,K,대량보유,1,False
215480,토박스코리아,최대주주변경을수반하는주식양수도계약체결              ,20260626,20260626900610,K,최대주주변경,2,False
215480,토박스코리아,주요사항보고서(유상증자결정),20260626,20260626000392,K,유상증자,3,False
001340,대신밸런스제20호스팩,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000393,K,주요주주변동,1,False
223250,드림씨아이에스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000390,K,주요주주변동,1,False
001340,대신밸런스제20호스팩,주식등의대량보유상황보고서(일반),20260626,20260626000388,K,대량보유,1,False
123860,아나패스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000384,K,주요주주변동,1,False
368970,오에스피,주요사항보고서(유상증자결정),20260626,20260626000347,K,유상증자,3,False
009730,이렘,[기재정정]주요사항보고서(유상증자결정),20260626,20260626000349,K,유상증자,3,False
127120,제이에스링크,[기재정정]주요사항보고서(전환사채권발행결정),20260626,20260626000351,K,"CB,CB발행",2,False
224110,에이텍모빌리티,주식등의대량보유상황보고서(일반),20260626,20260626000344,K,대량보유,1,False
079370,제우스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000337,K,주요주주변동,1,False
082210,옵트론텍,유상증자결정(종속회사의주요경영사항)              ,20260626,20260626900509,K,유상증자,3,False
079370,제우스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000329,K,주요주주변동,1,False
104460,디와이피엔에프,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000313,K,주요주주변동,1,False
123010,알엔티엑스,[기재정정]최대주주변경을수반하는주식양수도계약체결              ,20260626,20260626900466,K,최대주주변경,2,False
332370,아이디피,주식등의대량보유상황보고서(일반),20260626,20260626000296,K,대량보유,1,False
143160,아이디스,주식등의대량보유상황보고서(일반),20260626,20260626000295,K,대량보유,1,False
101170,우림피티에스,주식등의대량보유상황보고서(일반),20260626,20260626000293,K,대량보유,1,False
063760,이엘피,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000276,K,주요주주변동,1,False
063760,이엘피,주식등의대량보유상황보고서(일반),20260626,20260626000272,K,대량보유,1,False
043260,성호전자,주식등의대량보유상황보고서(일반),20260626,20260626000257,K,대량보유,1,False
482630,삼양엔씨켐,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000252,K,주요주주변동,1,False
126730,코칩,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000248,K,주요주주변동,1,False
155650,와이엠씨,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000244,K,주요주주변동,1,False
041830,인바디,주식등의대량보유상황보고서(일반),20260626,20260626000237,K,대량보유,1,False
228670,레이,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260626,20260626900335,K,최대주주변경,2,False
187660,페니트리움바이오,유상증자1차발행가액결정              ,20260626,20260626900349,K,유상증자,3,False
187660,페니트리움바이오,[기재정정]주요사항보고서(유상증자결정),20260626,20260626000207,K,유상증자,3,False
105740,디케이락,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000204,K,주요주주변동,1,False
105740,디케이락,주식등의대량보유상황보고서(일반),20260626,20260626000201,K,대량보유,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000186,K,주요주주변동,1,False
432470,케이엔에스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000184,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000181,K,주요주주변동,1,False
086900,메디톡스,주식등의대량보유상황보고서(일반),20260626,20260626000178,K,대량보유,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000176,K,주요주주변동,1,False
058630,엠게임,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000173,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000169,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000166,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000161,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000159,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000154,K,주요주주변동,1,False
016600,큐캐피탈,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000149,K,주요주주변동,1,False
086900,메디톡스,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000148,K,주요주주변동,1,False
437730,삼현,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000134,K,주요주주변동,1,False
437730,삼현,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000130,K,주요주주변동,1,False
278280,천보,주식등의대량보유상황보고서(일반),20260626,20260626000110,K,대량보유,1,False
068930,디지털대성,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000088,K,주요주주변동,1,False
120240,대정화금,주식등의대량보유상황보고서(약식),20260626,20260626000079,K,대량보유,1,False
475230,엔알비,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000066,K,주요주주변동,1,False
039610,화성밸브,주식등의대량보유상황보고서(일반),20260626,20260626000051,K,대량보유,1,False
039610,화성밸브,임원ㆍ주요주주특정증권등소유상황보고서,20260626,20260626000029,K,주요주주변동,1,False
014620,성광벤드,주식등의대량보유상황보고서(일반),20260626,20260626000025,K,대량보유,1,False
371950,풍원정밀,주식등의대량보유상황보고서(약식),20260626,20260626000021,K,대량보유,1,False
247540,에코프로비엠,주식등의대량보유상황보고서(일반),20260626,20260626000016,K,대량보유,1,False
141080,리가켐바이오,주요사항보고서(유상증자결정),20260626,20260626000006,K,유상증자,3,False
141080,리가켐바이오,주요사항보고서(전환사채권발행결정),20260626,20260626000004,K,"CB,CB발행",2,False
270520,앱튼,주요사항보고서(전환사채권발행결정),20260626,20260626000002,K,"CB,CB발행",2,False
270520,앱튼,주요사항보고서(전환사채권발행결정),20260626,20260626000003,K,"CB,CB발행",2,False
008290,원풍물산,기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달),20260625,20260625900856,K,관리종목,2,False
203690,아크솔루션스,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),20260625,20260625900843,K,상장폐지위험,3,False
203690,아크솔루션스,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),20260625,20260625900840,K,상장폐지위험,3,False
042370,비츠로테크,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260625,20260625900767,K,자사주처분,2,False
069920,엑시온그룹,[기재정정]주요사항보고서(유상증자결정),20260625,20260625000610,K,유상증자,3,False
205500,넥써쓰,[첨부정정]주요사항보고서(전환사채권발행결정),20260625,20260625000562,K,"CB,CB발행",2,False
010170,대한광통신,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000605,K,주요주주변동,1,False
182360,큐브엔터,주식등의대량보유상황보고서(일반),20260625,20260625000604,K,대량보유,1,False
010170,대한광통신,주식등의대량보유상황보고서(일반),20260625,20260625000603,K,대량보유,1,False
384470,코어라인소프트,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000600,K,주요주주변동,1,False
356860,티엘비,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000598,K,주요주주변동,1,False
059090,미코,주식등의대량보유상황보고서(일반),20260625,20260625000592,K,대량보유,1,False
356860,티엘비,주식등의대량보유상황보고서(일반),20260625,20260625000591,K,대량보유,1,False
030520,한글과컴퓨터,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000583,K,주요주주변동,1,False
030520,한글과컴퓨터,주식등의대량보유상황보고서(일반),20260625,20260625000579,K,대량보유,1,False
082920,비츠로셀,주요사항보고서(자기주식처분결정),20260625,20260625000526,K,자사주처분,2,False
255220,SG,주식등의대량보유상황보고서(일반),20260625,20260625000572,K,대량보유,1,False
000880,메리츠제1호스팩,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000568,K,주요주주변동,1,False
293490,카카오게임즈,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000560,K,주요주주변동,1,False
250930,예선테크,자기주식처분결과보고서,20260625,20260625000558,K,자사주처분,2,False
200230,텔콘RF제약,주권매매거래정지해제              (감자 주권 변경상장),20260625,20260625900719,K,감자,3,False
000990,IBKS제25호스팩,주식등의대량보유상황보고서(약식),20260625,20260625000557,K,대량보유,1,False
293490,카카오게임즈,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000556,K,주요주주변동,1,False
006730,서부T&D,주식등의대량보유상황보고서(일반),20260625,20260625000555,K,대량보유,1,False
294140,레몬,주요사항보고서(유상증자결정),20260625,20260625000509,K,유상증자,3,False
014950,삼익제약,주식등의대량보유상황보고서(약식),20260625,20260625000554,K,대량보유,1,False
293490,카카오게임즈,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000551,K,주요주주변동,1,False
293490,카카오게임즈,주식등의대량보유상황보고서(일반),20260625,20260625000547,K,대량보유,1,False
270520,앱튼,주요사항보고서(유상증자결정),20260625,20260625000313,K,유상증자,3,False
293490,카카오게임즈,주식등의대량보유상황보고서(일반),20260625,20260625000541,K,대량보유,1,False
170920,엘티씨,주식등의대량보유상황보고서(약식),20260625,20260625000540,K,대량보유,1,False
293490,카카오게임즈,최대주주변경을수반하는주식담보제공계약체결              ,20260625,20260625900683,K,최대주주변경,2,False
299170,더블유에스아이,주식등의대량보유상황보고서(일반),20260625,20260625000517,K,대량보유,1,False
226330,신테카바이오,[기재정정]주식등의대량보유상황보고서(일반),20260625,20260625000513,K,대량보유,1,False
403870,HPSP,주요사항보고서(자기주식처분결정),20260625,20260625000469,K,자사주처분,2,False
108380,대양전기공업,주요사항보고서(자기주식처분결정),20260625,20260625000483,K,자사주처분,2,False
222800,심텍,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000504,K,주요주주변동,1,False
078860,아이오케이이엔엠,주요사항보고서(유상증자결정),20260625,20260625000472,K,유상증자,3,False
222800,심텍,주식등의대량보유상황보고서(일반),20260625,20260625000495,K,대량보유,1,False
060230,제이케이시냅스,[기재정정]주요사항보고서(자기전환사채매도결정),20260625,20260625000458,K,CB,2,False
067170,오텍,주식등의대량보유상황보고서(일반),20260625,20260625000477,K,대량보유,1,False
067170,오텍,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000474,K,주요주주변동,1,False
018290,브이티,주식등의대량보유상황보고서(일반),20260625,20260625000471,K,대량보유,1,False
067170,오텍,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000465,K,주요주주변동,1,False
417840,저스템,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000452,K,주요주주변동,1,False
119850,지엔씨에너지,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000449,K,주요주주변동,1,False
351330,이삭엔지니어링,주식등의대량보유상황보고서(일반),20260625,20260625000448,K,대량보유,1,False
348370,엔켐,주식등의대량보유상황보고서(일반),20260625,20260625000431,K,대량보유,1,False
417840,저스템,주식등의대량보유상황보고서(일반),20260625,20260625000430,K,대량보유,1,False
192440,슈피겐코리아,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000428,K,주요주주변동,1,False
223310,사토시홀딩스,주요사항보고서(자기전환사채만기전취득결정),20260625,20260625000402,K,CB,2,False
354320,알멕,주식등의대량보유상황보고서(일반),20260625,20260625000414,K,대량보유,1,False
038290,마크로젠,주식등의대량보유상황보고서(일반),20260625,20260625000413,K,대량보유,1,False
159910,에코글로우,전환사채(해외전환사채포함)발행후만기전사채취득              (제11회차),20260625,20260625900475,K,CB,2,False
009730,이렘,감자완료              ,20260625,20260625900448,K,감자,3,False
060240,스타코링크,[기재정정]주요사항보고서(유상증자결정),20260625,20260625000394,K,유상증자,3,False
070300,엑스큐어,주식등의대량보유상황보고서(일반),20260625,20260625000393,K,대량보유,1,False
226330,신테카바이오,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260625,20260625900444,K,최대주주변경,2,False
200130,콜마비앤에이치,임원ㆍ주요주주특정증권등소유상황보고서,20260625,20260625000356,K,주요주주변동,1,False
